0.031,0.0,0.0,0.037000000000000005,0.03015075376884422,0.07142857142857142,0.016,2.0,0.0,7.0,4.0,0.071,0.0,4.0,1.0,0.045454545454545456,-0.008,0.015306122448979591,0.04040404040404042,0.0,0.07614213197969544,0.08080808080808081,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.023,0.06091370558375635,3.0,0.0,0.0,-0.145,0.065,0.0,5.0,0.078,0.04040404040404042,1.0,3.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,0.045685279187817264,1.0,0.116751269035533,0.0,0.045685279187817264,0.0,0.0,0.0,0.0,0.03,0.0,0.066,0.01,2.0,0.0,4.0,0.0,0.028,-0.263,0.0,0.0,1.0,4.0,1.0,1.0,0.04591836734693878,0.0,0.075,0.06598984771573604,0.0,0.0,2.0,-0.145,0.0,0.0663265306122449,0.0,-0.254,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,3.0,0.10050251256281408,0.0,1.0,0.0,0.051,0.0,0.0,5.0,0.0,0.055,0.0,0.0,0.0707070707070707,0.0,0.0,0.040816326530612235,2.0,0.0,0.0,0.0,0.03571428571428571,1.0,0.037000000000000005,1.0,1.0,0.078,0.04040404040404042,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.05076142131979696,1.0,0.05583756345177665,0.1116751269035533,0.05583756345177665,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.06030150753768844,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173469387755102,0.0,-0.319,1.0,0.0,1.0,0.055276381909547735,1.0,1.0,0.069,1.0,0.032,0.05612244897959184,0.0,0.0,0.0,0.035175879396984924,2.0,0.0,-0.274,0.0,0.0,0.0,0.055276381909547735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.043,0.06565656565656566,0.0
0.0,0.0,0.0,0.0,0.010050251256281407,0.09693877551020408,0.03,9.0,0.0,5.0,4.0,0.075,0.0,3.0,0.0,0.13131313131313133,-0.008,0.005102040816326529,0.015151515151515154,2.0,0.09137055837563453,0.09090909090909093,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.004,0.07614213197969544,1.0,1.0,3.0,-0.246,0.013,0.0,2.0,0.118,0.045454545454545456,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.030456852791878174,0.0,0.08121827411167512,1.0,0.03553299492385787,2.0,0.0,0.0,0.0,0.061,0.0,0.099,0.101,3.0,0.0,1.0,0.0,0.005,-0.266,0.0,0.0,3.0,1.0,3.0,0.0,0.07142857142857142,0.0,0.047,0.07106598984771574,7.0,0.0,2.0,-0.304,0.0,0.0663265306122449,0.0,-0.381,0.0,0.0,0.040816326530612235,0.0,1.0,1.0,0.0,0.0,3.0,0.06030150753768844,0.0,2.0,0.0,0.073,0.0,0.0,0.0,1.0,0.104,0.0,0.0,0.005050505050505051,0.0,0.0,0.020408163265306117,1.0,1.0,0.0,0.0,0.020408163265306117,1.0,0.041,1.0,0.0,0.046,0.101010101010101,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.030456852791878174,4.0,0.13705583756345174,0.116751269035533,0.1218274111675127,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.11557788944723618,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08163265306122447,0.0,-0.223,1.0,0.0,0.0,0.055276381909547735,2.0,1.0,-0.032,1.0,0.041,0.05612244897959184,0.0,0.0,0.0,0.04522613065326633,3.0,1.0,-0.235,0.0,0.0,0.0,0.08040201005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.060606060606060615,0.0
0.02,0.0,0.0,0.023,0.05025125628140704,0.08673469387755102,0.008,8.0,1.0,4.0,1.0,-0.112,2.0,10.0,0.0,0.08080808080808081,-0.009000000000000001,0.030612244897959183,0.0505050505050505,0.0,0.08629441624365483,0.060606060606060615,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.008,0.05076142131979696,2.0,1.0,3.0,-0.08,-0.07400000000000001,0.0,1.0,0.084,0.06565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.045685279187817264,0.0,0.07614213197969544,0.0,0.06091370558375635,0.0,10.0,1.0,0.0,-0.08199999999999999,0.0,0.071,-0.058,4.0,0.0,1.0,0.0,0.009000000000000001,-0.203,1.0,0.0,1.0,1.0,4.0,0.0,0.07142857142857142,2.0,-0.047,0.07614213197969544,4.0,1.0,4.0,-0.122,1.0,0.051020408163265314,0.0,-0.131,0.0,0.0,0.040816326530612235,0.0,0.0,0.0,0.0,0.0,2.0,0.06532663316582915,0.0,0.0,0.0,0.047,0.0,0.0,0.0,2.0,0.042,0.0,0.0,0.05555555555555555,0.0,0.0,0.09693877551020408,2.0,0.0,0.0,0.0,0.04591836734693878,1.0,0.047,2.0,3.0,0.051,0.0505050505050505,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04060913705583756,1.0,0.06091370558375635,0.1116751269035533,0.05076142131979696,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.04522613065326633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122447,0.0,-0.155,0.0,1.0,0.0,0.08542713567839195,6.0,1.0,0.003,0.0,0.065,0.025510204081632654,0.0,1.0,0.0,0.07035175879396985,2.0,0.0,-0.126,0.0,0.0,0.0,0.05025125628140704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0505050505050505,0.0
0.012,0.0,0.0,0.014,0.07035175879396985,0.08163265306122447,0.012,5.0,2.0,5.0,3.0,-0.006,2.0,3.0,0.0,0.08080808080808081,-0.019,0.040816326530612235,0.03535353535353535,2.0,0.08121827411167512,0.0707070707070707,5.0,0.0,0.0,3.0,3.0,0.0,3.0,0.012,0.04060913705583756,0.0,1.0,3.0,-0.07400000000000001,-0.012,1.0,2.0,0.09,0.060606060606060615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07106598984771574,0.0,0.1218274111675127,1.0,0.06091370558375635,0.0,1.0,0.0,0.0,-0.031,1.0,0.078,-0.036000000000000004,2.0,1.0,4.0,0.0,0.014,-0.081,3.0,0.0,1.0,4.0,0.0,1.0,0.05612244897959184,0.0,-0.052000000000000005,0.06091370558375635,2.0,0.0,5.0,-0.13,0.0,0.07142857142857142,0.0,-0.085,2.0,1.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.04020100502512563,0.0,2.0,0.0,0.033,1.0,0.0,1.0,0.0,0.047,0.0,0.0,0.020202020202020204,0.0,0.0,0.0663265306122449,2.0,0.0,1.0,0.0,0.030612244897959183,0.0,0.028,0.0,2.0,0.033,0.0505050505050505,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.030456852791878174,1.0,0.06598984771573604,0.0964467005076142,0.06091370558375635,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.05025125628140704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12755102040816327,3.0,-0.077,0.0,0.0,0.0,0.035175879396984924,0.0,0.0,-0.03,0.0,0.08,0.061224489795918366,0.0,0.0,0.0,0.08542713567839195,0.0,1.0,-0.077,0.0,0.0,0.0,0.035175879396984924,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.029,0.04040404040404042,0.0
0.041,1.0,1.0,0.05,0.05025125628140704,0.08163265306122447,0.008,7.0,1.0,5.0,5.0,0.013,1.0,4.0,1.0,0.08585858585858586,-0.032,0.051020408163265314,0.04040404040404042,0.0,0.07106598984771574,0.08080808080808081,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.019,0.06091370558375635,0.0,1.0,2.0,-0.263,0.041,0.0,1.0,0.059,0.05555555555555555,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.05076142131979696,0.0,0.06598984771573604,1.0,0.06598984771573604,0.0,2.0,0.0,0.0,0.042,0.0,0.049,-0.001,1.0,0.0,3.0,1.0,0.023,-0.28600000000000003,1.0,0.0,3.0,2.0,4.0,0.0,0.07653061224489796,0.0,0.019,0.07614213197969544,6.0,0.0,1.0,-0.295,0.0,0.03571428571428571,0.0,-0.327,0.0,0.0,0.05612244897959184,0.0,1.0,0.0,0.0,0.0,6.0,0.055276381909547735,0.0,0.0,0.0,0.05,0.0,0.0,1.0,1.0,0.068,0.0,1.0,0.05555555555555555,0.0,0.0,0.07142857142857142,2.0,1.0,0.0,0.0,0.051020408163265314,2.0,0.041,2.0,2.0,0.041,0.06565656565656566,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04060913705583756,0.0,0.07106598984771574,0.07614213197969544,0.045685279187817264,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.07537688442211055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.061224489795918366,0.0,-0.315,0.0,0.0,1.0,0.09547738693467336,0.0,0.0,0.001,1.0,0.059,0.051020408163265314,0.0,1.0,1.0,0.06532663316582915,2.0,0.0,-0.208,1.0,1.0,0.0,0.055276381909547735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.041,0.060606060606060615,0.0
0.03,1.0,2.0,0.036000000000000004,0.04522613065326633,0.08673469387755102,0.006999999999999999,4.0,0.0,3.0,1.0,0.025,6.0,0.0,3.0,0.0707070707070707,0.071,0.030612244897959183,0.04040404040404042,0.0,0.09137055837563453,0.09595959595959597,7.0,2.0,1.0,0.0,1.0,1.0,0.0,0.022,0.045685279187817264,0.0,0.0,1.0,-0.206,0.065,0.0,2.0,0.077,0.05555555555555555,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.05583756345177665,2.0,0.07106598984771574,0.0,0.05583756345177665,0.0,0.0,1.0,2.0,0.077,0.0,0.064,0.07,0.0,0.0,1.0,0.0,0.027000000000000003,-0.331,1.0,0.0,2.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.032,0.06091370558375635,5.0,0.0,1.0,-0.242,0.0,0.04591836734693878,0.0,-0.308,0.0,1.0,0.061224489795918366,0.0,1.0,0.0,1.0,0.0,4.0,0.055276381909547735,0.0,1.0,0.0,0.027000000000000003,0.0,0.0,1.0,1.0,0.086,3.0,0.0,0.08585858585858586,3.0,1.0,0.07653061224489796,2.0,1.0,0.0,0.0,0.05612244897959184,0.0,0.059,0.0,0.0,0.041,0.0505050505050505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.06091370558375635,1.0,0.06091370558375635,0.116751269035533,0.07106598984771574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09547738693467336,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12755102040816327,0.0,-0.331,2.0,0.0,1.0,0.11055276381909547,0.0,1.0,0.07400000000000001,1.0,0.063,0.051020408163265314,0.0,0.0,2.0,0.07035175879396985,2.0,0.0,-0.273,0.0,0.0,0.0,0.03015075376884422,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.022,0.045454545454545456,0.0
0.023,4.0,4.0,0.028,0.05025125628140704,0.0663265306122449,0.034,1.0,9.0,1.0,0.0,-0.114,11.0,0.0,0.0,0.0707070707070707,-0.054000000000000006,0.030612244897959183,0.04040404040404042,1.0,0.09137055837563453,0.06565656565656566,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.04060913705583756,3.0,1.0,1.0,-0.06,-0.078,3.0,1.0,0.07400000000000001,0.030303030303030307,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.030456852791878174,1.0,0.07106598984771574,0.0,0.06091370558375635,0.0,0.0,0.0,1.0,-0.14800000000000002,0.0,0.061,-0.102,1.0,0.0,1.0,0.0,0.032,-0.189,1.0,0.0,4.0,1.0,0.0,0.0,0.0663265306122449,4.0,-0.115,0.045685279187817264,2.0,1.0,1.0,-0.139,0.0,0.07653061224489796,0.0,-0.195,1.0,0.0,0.040816326530612235,0.0,0.0,0.0,1.0,0.0,1.0,0.08542713567839195,0.0,0.0,2.0,0.032,0.0,0.0,1.0,1.0,0.06,0.0,0.0,0.07575757575757576,1.0,0.0,0.07142857142857142,1.0,0.0,0.0,1.0,0.051020408163265314,0.0,0.06,1.0,1.0,0.065,0.06565656565656566,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05583756345177665,1.0,0.07106598984771574,0.13705583756345174,0.07614213197969544,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.06532663316582915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.0,-0.214,0.0,1.0,0.0,0.06030150753768844,7.0,0.0,-0.034,1.0,0.041,0.03571428571428571,1.0,0.0,1.0,0.04522613065326633,1.0,0.0,-0.227,3.0,1.0,1.0,0.035175879396984924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.0707070707070707,2.0
0.063,3.0,2.0,0.077,0.1457286432160804,0.040816326530612235,0.006999999999999999,2.0,2.0,3.0,3.0,0.003,0.0,3.0,1.0,0.045454545454545456,0.01,0.09693877551020408,0.12121212121212124,1.0,0.030456852791878174,0.020202020202020204,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.063,0.04060913705583756,1.0,0.0,2.0,-0.224,-0.018000000000000002,1.0,2.0,0.032,0.0707070707070707,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.05583756345177665,0.0,0.05583756345177665,0.0,0.08121827411167512,0.0,0.0,0.0,0.0,-0.019,0.0,0.026,-0.028,1.0,0.0,1.0,0.0,0.077,-0.18600000000000005,1.0,0.0,1.0,1.0,0.0,0.0,0.051020408163265314,0.0,0.064,0.02538071065989848,1.0,1.0,3.0,-0.227,0.0,0.1377551020408163,0.0,-0.239,1.0,0.0,0.1326530612244898,0.0,1.0,0.0,0.0,1.0,1.0,0.16080402010050251,0.0,1.0,1.0,0.027000000000000003,1.0,0.0,1.0,0.0,0.032,2.0,0.0,0.045454545454545456,0.0,0.0,0.061224489795918366,1.0,1.0,0.0,0.0,0.12755102040816327,0.0,0.041,2.0,0.0,0.119,0.03535353535353535,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1218274111675127,0.0,0.02030456852791878,0.015228426395939087,0.045685279187817264,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.035175879396984924,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.030612244897959183,0.0,-0.264,2.0,2.0,0.0,0.05025125628140704,0.0,0.0,-0.043,0.0,0.041,0.04591836734693878,1.0,1.0,1.0,0.04522613065326633,1.0,0.0,-0.206,1.0,1.0,1.0,0.03015075376884422,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022,0.04040404040404042,1.0
0.044,2.0,3.0,0.054000000000000006,0.06532663316582915,0.05612244897959184,0.033,4.0,3.0,1.0,2.0,-0.14800000000000002,1.0,1.0,0.0,0.08585858585858586,0.037000000000000005,0.061224489795918366,0.07575757575757576,1.0,0.07106598984771574,0.0707070707070707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037000000000000005,0.045685279187817264,1.0,2.0,1.0,-0.342,-0.005,1.0,1.0,0.063,0.06565656565656566,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.05076142131979696,1.0,0.07106598984771574,1.0,0.07614213197969544,2.0,0.0,0.0,1.0,-0.06,0.0,0.051,-0.111,1.0,1.0,1.0,3.0,0.045,-0.196,0.0,0.0,4.0,0.0,3.0,0.0,0.051020408163265314,0.0,-0.047,0.06091370558375635,3.0,1.0,6.0,-0.255,0.0,0.061224489795918366,0.0,-0.28800000000000003,0.0,1.0,0.04591836734693878,0.0,0.0,1.0,0.0,0.0,2.0,0.04020100502512563,0.0,0.0,2.0,0.041,0.0,1.0,1.0,0.0,0.063,0.0,0.0,0.0505050505050505,1.0,0.0,0.07653061224489796,1.0,0.0,0.0,0.0,0.05612244897959184,0.0,0.059,1.0,0.0,0.029,0.045454545454545456,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.06091370558375635,2.0,0.08121827411167512,0.08121827411167512,0.05076142131979696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07035175879396985,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08163265306122447,0.0,-0.274,0.0,0.0,1.0,0.07537688442211055,4.0,1.0,-0.016,1.0,0.054000000000000006,0.05612244897959184,0.0,0.0,0.0,0.06030150753768844,2.0,0.0,-0.223,1.0,0.0,1.0,0.04522613065326633,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.033,0.04040404040404042,1.0
0.048,1.0,1.0,0.059,0.11055276381909547,0.061224489795918366,0.011,7.0,2.0,6.0,3.0,0.078,1.0,3.0,0.0,0.0707070707070707,0.147,0.09693877551020408,0.05555555555555555,1.0,0.06091370558375635,0.04040404040404042,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.041,0.05583756345177665,0.0,1.0,3.0,-0.317,0.16899999999999998,0.0,1.0,0.036000000000000004,0.08080808080808081,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.08121827411167512,1.0,0.07614213197969544,0.0,0.07106598984771574,0.0,0.0,0.0,0.0,0.109,0.0,0.029,0.038,0.0,0.0,1.0,0.0,0.05,-0.292,0.0,0.0,4.0,3.0,1.0,1.0,0.04591836734693878,1.0,0.063,0.02538071065989848,5.0,0.0,2.0,-0.374,0.0,0.04591836734693878,0.0,-0.387,0.0,0.0,0.08673469387755102,0.0,2.0,0.0,1.0,1.0,1.0,0.04522613065326633,0.0,1.0,0.0,0.063,0.0,0.0,1.0,0.0,0.041,1.0,0.0,0.04040404040404042,1.0,0.0,0.07142857142857142,2.0,1.0,1.0,0.0,0.061224489795918366,1.0,0.059,0.0,0.0,0.033,0.0505050505050505,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106598984771574,1.0,0.03553299492385787,0.06598984771573604,0.05076142131979696,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.04522613065326633,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.030612244897959183,0.0,-0.448,0.0,0.0,1.0,0.09045226130653268,2.0,0.0,0.08,1.0,0.05,0.07142857142857142,0.0,1.0,0.0,0.055276381909547735,2.0,0.0,-0.339,0.0,0.0,0.0,0.07035175879396985,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.03535353535353535,0.0
