0.037000000000000005,0.0,2.0,0.08080808080808081,0.1479591836734694,0.04040404040404042,0.04591836734693878,0.0,4.0,0.077,3.0,0.0,2.0,0.0,0.0,4.0,0.028,0.0,3.0,0.0,0.0,0.031,0.11224489795918367,0.0,0.0,-0.195,0.0,4.0,4.0,0.023,0.05583756345177665,-0.274,1.0,0.0663265306122449,0.03,3.0,-0.196,-0.008,0.0,0.0,0.05076142131979696,0.0,0.0,0.0,-0.145,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,-0.319,0.0,1.0,0.045685279187817264,1.0,0.0,1.0,-0.032,1.0,1.0,0.0,-0.254,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.075,1.0,0.0,0.01,0.0,0.066,0.0,1.0,0.0,0.0,0.0,0.035175879396984924,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.037000000000000005,0.0,0.0,0.1072,0.0,4.0,1.0,0.1708542713567839,0.0,0.047,0.0,0.1116751269035533,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.065,0.157,0.0,1.0,0.0,0.040816326530612235,1.0,1.0,0.0,0.023,6.0,0.0,0.0,0.0,0.0,0.0,0.08585858585858586,0.07,0.0,0.040816326530612235,0.03015075376884422,1.0,1.0,0.055276381909547735,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.028,0.0,0.04020100502512563,0.0,1.0,0.005076142131979695,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,9.0,0.09090909090909093,0.07653061224489796,0.101010101010101,0.07142857142857142,0.0,1.0,0.103,6.0,3.0,0.0,1.0,0.0,2.0,0.009000000000000001,0.0,0.0,1.0,0.0,0.0,0.08163265306122447,1.0,0.0,-0.249,0.0,4.0,2.0,0.004,0.13705583756345174,-0.235,2.0,0.0663265306122449,0.061,0.0,-0.25,-0.008,2.0,0.0,0.030456852791878174,0.0,0.0,1.0,-0.246,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.223,0.0,0.0,0.030456852791878174,1.0,0.0,2.0,-0.208,0.0,1.0,0.0,-0.381,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047,2.0,0.0,0.101,0.0,0.099,0.0,1.0,0.0,0.0,1.0,0.04522613065326633,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.041,2.0,0.0,0.106,0.0,3.0,0.0,0.07035175879396985,1.0,0.087,1.0,0.116751269035533,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.05,0.063,1.0,1.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.023,4.0,0.0,0.0,0.0,1.0,0.0,0.08585858585858586,0.087,0.0,0.020408163265306117,0.010050251256281407,0.0,0.0,0.055276381909547735,1.0,0.0,0.0,0.0,0.0,0.0,0.075,0.027000000000000003,0.0,0.0,3.0,2.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0
0.023,0.0,8.0,0.060606060606060615,0.07653061224489796,0.0505050505050505,0.07142857142857142,0.0,1.0,-0.08199999999999999,5.0,1.0,0.0,0.0,1.0,8.0,0.047,0.0,0.0,0.0,0.0,0.02,0.07142857142857142,2.0,0.0,-0.181,0.0,1.0,4.0,0.008,0.06091370558375635,-0.126,0.0,0.051020408163265314,-0.08199999999999999,0.0,-0.11,-0.009000000000000001,2.0,0.0,0.04060913705583756,0.0,0.0,1.0,-0.08,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,-0.155,0.0,4.0,0.045685279187817264,1.0,1.0,0.0,-0.09,0.0,0.0,0.0,-0.131,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.047,6.0,1.0,-0.058,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.07035175879396985,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.1043,1.0,0.0,0.0,0.1407035175879397,1.0,0.036000000000000004,0.0,0.1116751269035533,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,0.0,0.084,0.131,1.0,3.0,0.0,0.09183673469387756,0.0,1.0,0.0,0.04,3.0,0.0,2.0,0.0,0.0,0.0,0.09595959595959597,0.075,1.0,0.08163265306122447,0.05025125628140704,1.0,0.0,0.08542713567839195,2.0,0.0,0.0,0.0,0.0,0.0,-0.112,0.047,0.0,0.02512562814070352,3.0,1.0,0.05076142131979696,0.0,0.0,0.0,0.0,0.0,0.0
0.014,0.0,5.0,0.0707070707070707,0.0663265306122449,0.0505050505050505,0.05612244897959184,0.0,4.0,-0.052000000000000005,2.0,4.0,1.0,0.0,1.0,3.0,0.066,0.0,6.0,0.0,2.0,0.012,0.051020408163265314,0.0,0.0,-0.003,0.0,3.0,3.0,0.012,0.06598984771573604,-0.077,2.0,0.07142857142857142,-0.031,0.0,-0.055,-0.019,3.0,0.0,0.030456852791878174,3.0,0.0,1.0,-0.07400000000000001,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,-0.077,0.0,2.0,0.07106598984771574,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.085,2.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,-0.052000000000000005,0.0,0.0,-0.036000000000000004,0.0,0.078,0.0,0.0,1.0,0.0,0.0,0.08542713567839195,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.028,0.0,0.0,0.0857,2.0,1.0,0.0,0.15577889447236182,1.0,0.041,1.0,0.0964467005076142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.085,0.146,0.0,2.0,0.0,0.07142857142857142,1.0,2.0,0.0,0.066,3.0,0.0,0.0,3.0,1.0,0.0,0.07575757575757576,0.099,0.0,0.0663265306122449,0.07035175879396985,1.0,0.0,0.035175879396984924,0.0,0.0,1.0,1.0,0.0,0.0,-0.006,0.076,0.0,0.01507537688442211,3.0,1.0,0.03553299492385787,0.0,0.0,0.0,1.0,0.0,0.0
0.05,1.0,7.0,0.08080808080808081,0.08673469387755102,0.06565656565656566,0.07653061224489796,0.0,2.0,0.056,2.0,0.0,0.0,0.0,0.0,1.0,0.045,0.0,2.0,0.0,0.0,0.041,0.07653061224489796,0.0,0.0,-0.284,0.0,5.0,1.0,0.019,0.07106598984771574,-0.208,0.0,0.03571428571428571,0.042,2.0,-0.316,-0.032,1.0,0.0,0.04060913705583756,2.0,0.0,0.0,-0.263,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,-0.315,0.0,2.0,0.05076142131979696,1.0,0.0,0.0,-0.19,0.0,0.0,2.0,-0.327,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.019,0.0,0.0,-0.001,1.0,0.049,1.0,1.0,0.0,0.0,0.0,0.06532663316582915,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.041,0.0,1.0,0.1143,0.0,4.0,1.0,0.10552763819095476,0.0,0.056,1.0,0.07614213197969544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.055,0.095,2.0,3.0,0.0,0.07653061224489796,0.0,0.0,0.0,0.038,6.0,0.0,0.0,1.0,0.0,0.0,0.07575757575757576,0.06,0.0,0.061224489795918366,0.05025125628140704,1.0,0.0,0.09547738693467336,0.0,0.0,0.0,2.0,0.0,0.0,0.013,0.045,1.0,0.055276381909547735,2.0,1.0,0.06598984771573604,0.0,0.0,1.0,1.0,0.0,0.0
0.036000000000000004,1.0,4.0,0.09595959595959597,0.061224489795918366,0.0505050505050505,0.07142857142857142,2.0,1.0,0.026,0.0,0.0,1.0,0.0,1.0,4.0,0.041,1.0,2.0,0.0,1.0,0.03,0.030612244897959183,1.0,0.0,-0.271,0.0,1.0,0.0,0.022,0.06091370558375635,-0.273,1.0,0.04591836734693878,0.077,1.0,-0.223,0.071,0.0,0.0,0.06091370558375635,0.0,1.0,0.0,-0.206,1.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,3.0,2.0,0.0,-0.331,1.0,0.0,0.05583756345177665,2.0,2.0,0.0,-0.16,1.0,2.0,0.0,-0.308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.032,0.0,1.0,0.07,0.0,0.064,0.0,3.0,1.0,0.0,0.0,0.07035175879396985,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.059,0.0,1.0,0.1142,0.0,4.0,1.0,0.12562814070351758,1.0,0.071,0.0,0.116751269035533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.036000000000000004,0.113,2.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.026,3.0,0.0,0.0,1.0,1.0,0.0,0.0707070707070707,0.06,1.0,0.07142857142857142,0.04522613065326633,1.0,0.0,0.11055276381909547,0.0,0.0,0.0,2.0,0.0,0.0,0.025,0.032,0.0,0.04020100502512563,1.0,1.0,0.04060913705583756,3.0,1.0,0.0,0.0,1.0,0.0
0.028,4.0,1.0,0.06565656565656566,0.07142857142857142,0.06565656565656566,0.0663265306122449,3.0,1.0,-0.12,3.0,0.0,2.0,1.0,0.0,1.0,0.046,0.0,1.0,0.0,2.0,0.023,0.0663265306122449,0.0,0.0,-0.1,0.0,0.0,4.0,0.027000000000000003,0.07106598984771574,-0.227,0.0,0.07653061224489796,-0.14800000000000002,0.0,-0.09,-0.054000000000000006,0.0,1.0,0.05583756345177665,1.0,1.0,0.0,-0.06,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,3.0,-0.214,0.0,0.0,0.030456852791878174,1.0,2.0,1.0,-0.056,0.0,0.0,0.0,-0.195,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.115,7.0,0.0,-0.102,1.0,0.061,0.0,2.0,0.0,0.0,0.0,0.04522613065326633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.1165,0.0,0.0,0.0,0.12060301507537688,0.0,0.05,0.0,0.13705583756345174,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.069,0.11,0.0,0.0,1.0,0.0663265306122449,0.0,1.0,0.0,0.034,1.0,0.0,1.0,2.0,0.0,0.0,0.05555555555555555,0.077,1.0,0.0663265306122449,0.05025125628140704,1.0,0.0,0.06030150753768844,0.0,0.0,0.0,1.0,0.0,0.0,-0.114,0.041,0.0,0.03015075376884422,1.0,1.0,0.04060913705583756,1.0,0.0,1.0,0.0,0.0,0.0
0.077,3.0,2.0,0.020202020202020204,0.061224489795918366,0.03535353535353535,0.051020408163265314,1.0,1.0,-0.014,1.0,2.0,0.0,0.0,2.0,3.0,0.132,1.0,1.0,0.0,0.0,0.063,0.040816326530612235,0.0,0.0,-0.18600000000000005,0.0,3.0,2.0,0.063,0.02030456852791878,-0.206,1.0,0.1377551020408163,-0.019,1.0,-0.234,0.01,0.0,0.0,0.1218274111675127,1.0,0.0,1.0,-0.224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,-0.264,0.0,0.0,0.05583756345177665,0.0,2.0,0.0,-0.16399999999999998,0.0,2.0,0.0,-0.239,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.064,0.0,2.0,-0.028,1.0,0.026,0.0,1.0,0.0,0.0,1.0,0.04522613065326633,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.041,0.0,0.0,0.1219,2.0,3.0,0.0,0.02512562814070352,0.0,0.026,0.0,0.015228426395939087,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.055,0.023,1.0,0.0,0.0,0.040816326530612235,0.0,0.0,0.0,0.033,1.0,1.0,0.0,1.0,0.0,0.0,0.05555555555555555,0.063,1.0,0.030612244897959183,0.1457286432160804,1.0,0.0,0.05025125628140704,0.0,0.0,0.0,1.0,0.0,0.0,0.003,0.041,1.0,0.08542713567839195,2.0,2.0,0.07106598984771574,0.0,0.0,1.0,0.0,1.0,1.0
0.054000000000000006,2.0,4.0,0.0707070707070707,0.061224489795918366,0.045454545454545456,0.051020408163265314,1.0,0.0,0.015,1.0,1.0,1.0,0.0,0.0,1.0,0.059,0.0,0.0,0.0,1.0,0.044,0.07142857142857142,0.0,0.0,-0.292,2.0,2.0,3.0,0.037000000000000005,0.08121827411167512,-0.223,0.0,0.061224489795918366,-0.06,1.0,-0.327,0.037000000000000005,1.0,0.0,0.06091370558375635,5.0,0.0,0.0,-0.342,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,-0.274,0.0,0.0,0.05076142131979696,1.0,2.0,0.0,-0.28600000000000003,0.0,0.0,3.0,-0.28800000000000003,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.047,4.0,0.0,-0.111,1.0,0.051,0.0,1.0,0.0,1.0,0.0,0.06030150753768844,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.059,2.0,1.0,0.125,2.0,2.0,0.0,0.08040201005025126,0.0,0.051,1.0,0.08121827411167512,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.054000000000000006,0.07200000000000001,1.0,0.0,0.0,0.051020408163265314,0.0,2.0,0.0,0.044,1.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.059,0.0,0.08163265306122447,0.06532663316582915,0.0,0.0,0.07537688442211055,1.0,0.0,1.0,0.0,1.0,1.0,-0.14800000000000002,0.054000000000000006,0.0,0.06030150753768844,1.0,1.0,0.06598984771573604,1.0,0.0,0.0,1.0,0.0,1.0
0.059,1.0,7.0,0.04040404040404042,0.08673469387755102,0.0505050505050505,0.04591836734693878,1.0,3.0,0.116,1.0,3.0,1.0,1.0,0.0,4.0,0.099,0.0,2.0,0.0,0.0,0.048,0.08163265306122447,0.0,0.0,-0.349,0.0,3.0,3.0,0.041,0.03553299492385787,-0.339,1.0,0.04591836734693878,0.109,1.0,-0.358,0.147,2.0,0.0,0.07106598984771574,3.0,0.0,1.0,-0.317,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,-0.448,1.0,0.0,0.08121827411167512,2.0,0.0,0.0,-0.261,0.0,0.0,2.0,-0.387,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.063,2.0,0.0,0.038,0.0,0.029,0.0,2.0,0.0,1.0,0.0,0.055276381909547735,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.059,0.0,0.0,0.1156,0.0,4.0,1.0,0.07035175879396985,1.0,0.033,1.0,0.06598984771573604,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.068,0.063,1.0,2.0,0.0,0.05612244897959184,1.0,1.0,0.0,0.029,2.0,1.0,0.0,1.0,0.0,0.0,0.045454545454545456,0.055,0.0,0.07142857142857142,0.11055276381909547,0.0,0.0,0.09045226130653268,0.0,0.0,0.0,2.0,2.0,0.0,0.078,0.036000000000000004,0.0,0.06532663316582915,3.0,3.0,0.07614213197969544,1.0,1.0,0.0,0.0,0.0,0.0
