0.045454545454545456,0.066,0.0,7.0,1.0,0.037000000000000005,0.016,1.0,4.0,6.0,0.0,0.031,0.0,2.0,0.023,0.028,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.06598984771573604,0.0,0.061224489795918366,0.0,0.0,8.0,0.04020100502512563,0.1173469387755102,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.06598984771573604,0.07142857142857142,2.0,4.0,0.0,0.0,2.0,0.047,0.010101010101010102,0.05076142131979696,0.157,0.132,0.0,0.078,0.015306122448979591,0.0,0.07614213197969544,0.0,0.07653061224489796
0.13131313131313133,0.099,0.0,5.0,0.0,0.0,0.03,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.004,0.009000000000000001,3.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.030456852791878174,0.0,0.040816326530612235,2.0,0.0,2.0,0.0,0.08163265306122447,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,1.0,0.07106598984771574,0.09693877551020408,9.0,1.0,0.0,0.0,4.0,0.087,0.015151515151515154,0.030456852791878174,0.063,0.053,2.0,0.046,0.005102040816326529,0.0,0.09137055837563453,0.0,0.12244897959183673
0.08080808080808081,0.071,2.0,4.0,0.0,0.023,0.008,0.0,10.0,5.0,0.0,0.02,0.0,2.0,0.008,0.047,1.0,0.0,0.0,0.05076142131979696,0.0,0.0,0.03553299492385787,0.0,0.040816326530612235,0.0,1.0,0.0,0.02512562814070352,0.08163265306122447,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,1.0,0.0,0.07614213197969544,0.08673469387755102,8.0,1.0,0.0,0.0,0.0,0.036000000000000004,0.02525252525252525,0.04060913705583756,0.131,0.111,0.0,0.051,0.030612244897959183,0.0,0.08629441624365483,0.0,0.040816326530612235
0.08080808080808081,0.078,2.0,5.0,0.0,0.014,0.012,0.0,3.0,5.0,0.0,0.012,0.0,2.0,0.012,0.066,1.0,0.0,0.0,0.03553299492385787,0.0,1.0,0.045685279187817264,0.0,0.03571428571428571,1.0,2.0,4.0,0.01507537688442211,0.12755102040816327,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.047,1.0,1.0,0.0,0.06091370558375635,0.08163265306122447,5.0,1.0,1.0,0.0,3.0,0.041,0.06565656565656566,0.030456852791878174,0.146,0.128,2.0,0.033,0.040816326530612235,1.0,0.08121827411167512,1.0,0.07142857142857142
0.08585858585858586,0.049,1.0,5.0,1.0,0.05,0.008,1.0,4.0,4.0,0.0,0.041,0.0,2.0,0.019,0.045,1.0,0.0,1.0,0.06598984771573604,0.0,0.0,0.045685279187817264,1.0,0.05612244897959184,3.0,1.0,4.0,0.055276381909547735,0.061224489795918366,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.068,0.0,3.0,0.0,0.07614213197969544,0.08163265306122447,7.0,0.0,2.0,0.0,1.0,0.056,0.07575757575757576,0.04060913705583756,0.095,0.079,0.0,0.041,0.051020408163265314,1.0,0.07106598984771574,1.0,0.040816326530612235
0.0707070707070707,0.064,6.0,3.0,3.0,0.036000000000000004,0.006999999999999999,1.0,0.0,7.0,0.0,0.03,0.0,2.0,0.022,0.041,1.0,2.0,1.0,0.04060913705583756,0.0,0.0,0.045685279187817264,1.0,0.061224489795918366,1.0,0.0,2.0,0.04020100502512563,0.12755102040816327,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.086,0.0,2.0,0.0,0.06091370558375635,0.08673469387755102,4.0,3.0,2.0,0.0,1.0,0.071,0.03535353535353535,0.06091370558375635,0.113,0.094,0.0,0.041,0.030612244897959183,0.0,0.09137055837563453,0.0,0.05612244897959184
0.0707070707070707,0.061,11.0,1.0,0.0,0.028,0.034,0.0,0.0,0.0,2.0,0.023,2.0,1.0,0.027000000000000003,0.046,1.0,3.0,0.0,0.04060913705583756,2.0,3.0,0.045685279187817264,4.0,0.040816326530612235,1.0,9.0,1.0,0.03015075376884422,0.12244897959183673,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.06,0.0,0.0,0.0,0.045685279187817264,0.0663265306122449,1.0,0.0,1.0,1.0,2.0,0.05,0.030303030303030307,0.05583756345177665,0.11,0.092,1.0,0.065,0.030612244897959183,3.0,0.09137055837563453,4.0,0.05612244897959184
0.045454545454545456,0.026,0.0,3.0,1.0,0.077,0.006999999999999999,0.0,3.0,4.0,1.0,0.063,0.0,1.0,0.063,0.132,1.0,1.0,0.0,0.07106598984771574,0.0,1.0,0.1319796954314721,3.0,0.1326530612244898,0.0,2.0,5.0,0.08542713567839195,0.030612244897959183,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.032,2.0,0.0,2.0,0.02538071065989848,0.040816326530612235,2.0,4.0,1.0,0.0,1.0,0.026,0.101010101010101,0.1218274111675127,0.023,0.019,1.0,0.119,0.09693877551020408,0.0,0.030456852791878174,0.0,0.010204081632653059
0.08585858585858586,0.051,1.0,1.0,0.0,0.054000000000000006,0.033,0.0,1.0,1.0,1.0,0.044,0.0,1.0,0.037000000000000005,0.059,3.0,1.0,1.0,0.06598984771573604,0.0,1.0,0.07614213197969544,2.0,0.04591836734693878,1.0,3.0,3.0,0.06030150753768844,0.08163265306122447,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.063,0.0,0.0,0.0,0.06091370558375635,0.05612244897959184,4.0,0.0,0.0,0.0,1.0,0.051,0.060606060606060615,0.06091370558375635,0.07200000000000001,0.059,1.0,0.029,0.061224489795918366,0.0,0.07106598984771574,0.0,0.08163265306122447
0.0707070707070707,0.029,1.0,6.0,0.0,0.059,0.011,1.0,3.0,5.0,0.0,0.048,0.0,2.0,0.041,0.099,1.0,1.0,0.0,0.07614213197969544,0.0,0.0,0.10152284263959392,1.0,0.08673469387755102,2.0,2.0,5.0,0.06532663316582915,0.030612244897959183,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.041,2.0,1.0,0.0,0.02538071065989848,0.061224489795918366,7.0,0.0,2.0,0.0,4.0,0.033,0.09595959595959597,0.07106598984771574,0.063,0.052000000000000005,1.0,0.033,0.09693877551020408,1.0,0.06091370558375635,0.0,0.020408163265306117
